seed,kappa_from,kappa_to,s,J_next,J_prev
6,1,2,0.35,0.021618799029532575,0.018362567162791037
6,1,2,0.4,0.021454363972817008,0.018247952558512234
6,1,2,0.45,0.021299974018923695,0.01814243433678478
6,1,2,0.5,0.021154451478774716,0.018044855341436357
6,1,2,0.55,0.021017003617039516,0.01795443822910956
6,1,2,0.6,0.020887259790151547,0.01787082278316087
6,1,2,0.65,0.02076506053375598,0.017793855156184125
6,1,2,0.7,0.020650338846080633,0.017723469288614832
6,1,2,0.75,0.02054308684092334,0.017659653677939674
6,1,2,0.8,0.020443396595355882,0.01760249232431819
6,1,2,0.85,0.020351753084505743,0.017552457745567986
6,1,2,0.9,0.020270769022828216,0.017512145881405317
6,1,2,0.95,0.020211695680114133,0.017492786955558483
6,1,2,1.0,0.02019186226681932,0.017511684890606758
6,2,3,0.0,0.02480890819884117,0.02019186226681932
6,2,3,0.05,0.024183850299633936,0.020192129324290008
6,2,3,0.1,0.023591611832196803,0.02021511694550273
6,2,3,0.15,0.02303201931676959,0.02026042145352329
6,2,3,0.2,0.02250488692916463,0.020327646541413644
6,2,3,0.25,0.022010050920419306,0.020416434235513637
6,2,3,0.3,0.021547369157512444,0.02052646104450563
6,2,3,0.35,0.02111670764666422,0.02065742119131729
6,2,3,0.4,0.020717931739359118,0.020809014658751544
6,2,3,0.45,0.02035090738627554,0.02098094544006202
6,2,3,0.5,0.020015508913981357,0.021172926490804503
6,2,3,0.55,0.019711628021294954,0.021384686095999434
6,2,3,0.6,0.019439181630236953,0.02161597330059564
6,2,3,0.65,0.019198119968129385,0.02186656378911463
6,2,3,0.7,0.01898843904457701,0.02213627038411604
6,2,3,0.75,0.018810203401910787,0.022424964044906806
6,2,3,0.8,0.01866358314957795,0.02273260937710874
6,2,3,0.85,0.018548892273697035,0.02305930164205944
6,2,3,0.9,0.018466567183837844,0.023405244223820836
6,2,3,0.95,0.018416998278729228,0.023770579329473487
6,2,3,1.0,0.01840029462977564,0.024155152014104078
6,3,4,0.0,0.024181170659519077,0.01840029462977564
6,3,4,0.05,0.02342323248370017,0.018414755781899432
6,3,4,0.1,0.02269013924878305,0.018454295082879157
6,3,4,0.15,0.0219831262043155,0.018519498697683438
6,3,4,0.2,0.021303519913950582,0.018610980264044064
6,3,4,0.25,0.020652779333984274,0.018729416800962604
6,3,4,0.3,0.02003255546507232,0.018875603138779652
6,3,4,0.35,0.019444624397989906,0.01905037976848579
6,3,4,0.4,0.018890568968253075,0.01925430941701238
6,3,4,0.45,0.018371554025178857,0.019487447462162064
6,3,4,0.5,0.017888579533689622,0.01974959053054732
6,3,4,0.55,0.017442837067557424,0.0200406289797499
6,3,4,0.6,0.017035808093966924,0.020360641824554864
6,3,4,0.65,0.016669207059894477,0.020709837294607993
6,3,4,0.7,0.01634491232194476,0.021088482257543603
6,3,4,0.75,0.016064921470862647,0.021496857264557863
6,3,4,0.8,0.015831325205882388,0.021935231589475447
6,3,4,0.85,0.015646290296462004,0.022403849020476676
6,3,4,0.9,0.015512045841095076,0.022902918835889775
6,3,4,0.95,0.015430869887573341,0.02343260924323419
6,3,4,1.0,0.015405074991386464,0.0239930420577982
6,4,5,0.0,0.02369589708324773,0.015405074991386464
6,4,5,0.05,0.023221382820340336,0.015396029459824847
6,4,5,0.1,0.022773949005904827,0.015400192932128947
6,4,5,0.15,0.022353240867773093,0.015417476329749201
6,4,5,0.2,0.021958939409443438,0.015447830122102074
6,4,5,0.25,0.021590750349490657,0.015491233691822419
6,4,5,0.3,0.021248394708993854,0.015547686370024093
6,4,5,0.35,0.02093160225605491,0.01561720134153907
6,4,5,0.4,0.020640107474585258,0.015699802078460556
6,4,5,0.45,0.020373647393542603,0.015795520629609046
6,4,5,0.5,0.020131960692151965,0.015904397173217018
6,4,5,0.55,0.0199147876414202,0.016026480385255372
6,4,5,0.6,0.019721870542424483,0.016161828276377212
6,4,5,0.65,0.019552954348497,0.016310509177498232
6,4,5,0.7,0.019407787096158924,0.016472602492197556
6,4,5,0.75,0.019286119601346862,0.016648198666263082
6,4,5,0.8,0.019187703619125022,0.016837397566833067
6,4,5,0.85,0.019112287469404052,0.017040304268416573
6,4,5,0.9,0.01905960840778268,0.017257021520192373
6,4,5,0.95,0.019029382304465717,0.017487639453374722
6,4,5,1.0,0.01902129341929825,0.017732225313090093
6,5,6,0.0,0.11807736623685525,0.01902129341929825
6,5,6,0.05,0.1113153048861831,0.01907709726682889
6,5,6,0.1,0.10408990745156001,0.019256022975430588
6,5,6,0.15,0.09647199726371981,0.01956396411780316
6,5,6,0.2,0.08858772555143374,0.02000683582662815
6,5,6,0.25,0.08062360230962577,0.020594870110136665
6,5,6,0.3,0.07281434240065043,0.021347607061092358
6,5,6,0.35,0.06540124342243452,0.022290272604993264
6,5,6,0.4,0.05856645593583334,0.023437435363265098
6,5,6,0.45,0.05241288185478209,0.024811767386091983
6,5,6,0.5,0.04695700863524362,0.026444427494924115
6,5,6,0.55,0.04215167047793032,0.028371742758005115
6,5,6,0.6,0.03792698049932103,0.03063447983022463
6,5,6,0.65,0.034224313597083146,0.033276995624154385
6,5,6,0.7,0.031011602544474326,0.036345762049604595
6,5,6,0.75,0.028281729693961928,0.039887161778971586
6,5,6,0.8,0.026041993284961387,0.0439445725281216
6,5,6,0.85,0.024302303021751438,0.04855487403347139
6,5,6,0.9,0.02306688967740317,0.05374472386612246
6,5,6,0.95,0.022331190836112413,0.0595270122564579
6,5,6,1.0,0.022082528910356176,0.06589725020931836
6,6,8,0.0,0.12039587872846709,0.022082528910356176
6,6,8,0.05,0.1127539799219701,0.022235210059797075
6,6,8,0.1,0.10523740017616781,0.02272453339775831
6,6,8,0.15,0.09783852890736691,0.023552714664644134
6,6,8,0.2,0.09055298267681994,0.024717052454314707
6,6,8,0.25,0.08338419953579161,0.026210864743327594
6,6,8,0.3,0.07634666813756724,0.028024900926222236
6,6,8,0.35,0.0694677751466889,0.030149771721541662
6,6,8,0.4,0.0627876003141523,0.032578798219751966
6,6,8,0.45,0.0563563914508191,0.03531044265514079
6,6,8,0.5,0.05023060528896216,0.038349947660289964
6,6,8,0.55,0.04446842534236184,0.041709311189773855
6,6,8,0.6,0.03912539086936913,0.045404387383175544
6,6,8,0.65,0.03425164248371418,0.04944943366186484
6,6,8,0.7,0.02989299447463734,0.0538514949790429
6,6,8,0.75,0.02609320148992874,0.05860382765942426
6,6,8,0.8,0.02288932911144822,0.06367334162959801
6,6,8,0.85,0.02032051567068497,0.06900560843904031
6,6,8,0.9,0.018435066363077065,0.07453457018746483
6,6,8,0.95,0.01728634837331691,0.0801875368820766
6,6,8,1.0,0.016926258536298054,0.0858918875337169
6,8,10,0.0,0.02352427012484833,0.016926258536298054
6,8,10,0.05,0.022660843967836075,0.016859806363428216
6,8,10,0.1,0.0218304278033232,0.016867675729321574
6,8,10,0.15,0.02103519612536495,0.016951723857600992
6,8,10,0.2,0.02027796370637711,0.017114527823946808
6,8,10,0.25,0.019560313426558593,0.01735752229247593
6,8,10,0.3,0.01888191141044509,0.017680324451156693
6,8,10,0.35,0.01824260833283495,0.018082844770468044
6,8,10,0.4,0.017643178142224377,0.018566034569945492
6,8,10,0.45,0.017085035061660418,0.019131610965537248
6,8,10,0.5,0.016569985925162293,0.019781815948646135
6,8,10,0.55,0.01609972270442465,0.020518914128694353
6,8,10,0.6,0.01567518636857715,0.021344559949858243
6,8,10,0.65,0.01529674698391958,0.022259978955802617
6,8,10,0.7,0.014964844424327828,0.02326660714943875
6,8,10,0.75,0.014680201311119231,0.024366299764956585
6,8,10,0.8,0.014443732767427461,0.02556123377298644
6,8,10,0.85,0.014256444284573747,0.026853795207417416
6,8,10,0.9,0.014119378992545017,0.028246512472849702
6,8,10,0.95,0.014033597155588193,0.029742018419764073
6,8,10,1.0,0.014000170745091653,0.03134302413075059
6,10,12,0.0,0.06693181316524925,0.014000170745091653
6,10,12,0.05,0.06279005040786832,0.014026501879672023
6,10,12,0.1,0.058785663747067576,0.014100366569913777
6,10,12,0.15,0.05491798603632479,0.014217729630735153
6,10,12,0.2,0.05118478868368019,0.014375033653767593
6,10,12,0.25,0.04758309914275958,0.014569146349540001
6,10,12,0.3,0.04411040352532513,0.014797314618137155
6,10,12,0.35,0.04076609407708481,0.015057124296072862
6,10,12,0.4,0.03755294726974068,0.015346464697232618
6,10,12,0.45,0.034478363707265064,0.015663497310592356
6,10,12,0.5,0.03155508837092782,0.016006628209569735
6,10,12,0.55,0.028801182824806135,0.016374483866275352
6,10,12,0.6,0.026239153404206544,0.016765890166536977
6,10,12,0.65,0.023894339631435706,0.017179854491196453
6,10,12,0.7,0.02179289000552825,0.017615550734316015
6,10,12,0.75,0.019959826040749154,0.018072306979068503
6,10,12,0.8,0.018417745761810947,0.01854959507797324
6,10,12,0.85,0.01718659915996333,0.01904702039761551
6,10,12,0.9,0.01628468387085374,0.019564308603577364
6,10,12,0.95,0.0157306140769089,0.020101285696352084
6,10,12,1.0,0.015545606396456718,0.020657849977769698
6,12,15,0.0,0.02588149296117391,0.015545606396456718
6,12,15,0.05,0.024800595381209288,0.015613726615919955
6,12,15,0.1,0.02376390201488677,0.01584343162772261
6,12,15,0.15,0.022772800874239323,0.01622159995107764
6,12,15,0.2,0.02182865565195949,0.016736914063864745
6,12,15,0.25,0.020932833157710794,0.017379553136854037
6,12,15,0.3,0.02008669846065946,0.018140848467476333
6,12,15,0.35,0.019291594208799605,0.01901295888980417
6,12,15,0.4,0.01854881873397611,0.01998860452057146
6,12,15,0.45,0.017859610509504624,0.021060875669164515
6,12,15,0.5,0.017225144326758597,0.022223120728992414
6,12,15,0.55,0.016646549594662344,0.023468914807712342
6,12,15,0.6,0.016124975134201483,0.024792120937192696
6,12,15,0.65,0.01566173367655329,0.02618706318249235
6,12,15,0.7,0.015258448054866973,0.027648720228075706
6,12,15,0.75,0.014916728740619827,0.029172457374387305
6,12,15,0.8,0.014637239122299375,0.03075314401211201
6,12,15,0.85,0.014419652061177202,0.03238515343590069
6,12,15,0.9,0.014263598448773132,0.034063341650799925
6,12,15,0.95,0.014169056582116736,0.03578345222972076
6,12,15,1.0,0.01413622908792753,0.03754199407663582
6,15,20,0.0,0.02363148291324217,0.01413622908792753
6,15,20,0.05,0.02260561034509851,0.014525284059361602
6,15,20,0.1,0.021658731581439356,0.015638322770506714
6,15,20,0.15,0.02078544598558046,0.017375854504316578
6,15,20,0.2,0.019981889911134223,0.019641146367463735
6,15,20,0.25,0.01924460331830748,0.02233270703685051
6,15,20,0.3,0.018567975349706296,0.025347414335352578
6,15,20,0.35,0.01794605064301939,0.028592609320013923
6,15,20,0.4,0.017374505702120582,0.031996003830861645
6,15,20,0.45,0.016850297778190568,0.03550769078448928
6,15,20,0.5,0.01637120893254648,0.03909694080586096
6,15,20,0.55,0.01593567414336611,0.042746500344576006
6,15,20,0.6,0.015542715633037451,0.04644661975867685
6,15,20,0.65,0.015191900398052065,0.05019029444862997
6,15,20,0.7,0.014883297808607353,0.05397029954123271
6,15,20,0.75,0.01461743235712449,0.05777792477915973
6,15,20,0.8,0.014395231661057509,0.06160296784271808
6,15,20,0.85,0.014217971255096454,0.06543445371903572
6,15,20,0.9,0.014087218203834618,0.06926161302409796
6,15,20,0.95,0.014004784237019785,0.0730747963831777
6,15,20,1.0,0.01397302449047003,0.07686647462407517
6,20,25,0.0,0.043279093699432725,0.01397302449047003
6,20,25,0.05,0.03970481744370082,0.013979999294938771
6,20,25,0.1,0.0364312878900625,0.014015484895692923
6,20,25,0.15,0.03344653828701279,0.014078937556568867
6,20,25,0.2,0.030737112209738706,0.014169987502552238
6,20,25,0.25,0.02828798281809373,0.01428830472512536
6,20,25,0.3,0.026083052720020043,0.014433580243751364
6,20,25,0.35,0.024105905932781856,0.014605538177823783
6,20,25,0.4,0.022340585941986495,0.01480396787065947
6,20,25,0.45,0.020772250133885888,0.015028777443754613
6,20,25,0.5,0.019387597953963803,0.015280042909646168
6,20,25,0.55,0.018174954496447696,0.01555794615530617
6,20,25,0.6,0.017123936444000572,0.01586249475239882
6,20,25,0.65,0.01622499288908113,0.016193258288137155
6,20,25,0.7,0.015469268303625019,0.016549504989108767
6,20,25,0.75,0.014848637302018311,0.016930531495229963
6,20,25,0.8,0.014355577811279975,0.01733580885697511
6,20,25,0.85,0.013982927256552495,0.017764961070540635
6,20,25,0.9,0.013723669268065137,0.01821770965590988
6,20,25,0.95,0.013570804344775676,0.018693835455381922
6,20,25,1.0,0.013517299539198366,0.01919315903084412
6,25,33,0.0,0.031627549045539494,0.013517299539198366
6,25,33,0.05,0.029950961676653162,0.013542872751901885
6,25,33,0.1,0.02835910188270937,0.013639583579909607
6,25,33,0.15,0.026850082304630176,0.013804260827478418
6,25,33,0.2,0.025422329402447215,0.01403391226018927
6,25,33,0.25,0.024074625207431585,0.014325747598160962
6,25,33,0.3,0.022806138654183353,0.014677194338019985
6,25,33,0.35,0.021616441590964857,0.01508590223076504
6,25,33,0.4,0.02050550225966867,0.01554972991829815
6,25,33,0.45,0.01947365313260965,0.01606671127124962
6,25,33,0.5,0.01852154510936132,0.01663501398740788
6,25,33,0.55,0.017650114400585448,0.01725291718849601
6,25,33,0.6,0.016860578468574805,0.01791882460448348
6,25,33,0.65,0.01615444839706702,0.01863130070322773
6,25,33,0.7,0.015533532356077802,0.01938910414529986
6,25,33,0.75,0.014999918135590692,0.02019120595308516
6,25,33,0.8,0.014555939815101584,0.02103679656170638
6,25,33,0.85,0.014204139059507853,0.02192529102615641
6,25,33,0.9,0.013947220601223935,0.022856330425360845
6,25,33,0.95,0.013787970012535575,0.023829745774434516
6,25,33,1.0,0.01372908469933896,0.02484543335542342
6,33,50,0.0,0.020517781425339915,0.01372908469933896
6,33,50,0.05,0.019816311315547,0.013744556490919626
6,33,50,0.1,0.019152259996664756,0.013812214396215836
6,33,50,0.15,0.01852521829264208,0.013930969774784242
6,33,50,0.2,0.01793475948368809,0.014099638687915486
6,33,50,0.25,0.017380490809252608,0.01431700279884538
6,33,50,0.3,0.01686207966567746,0.014581846132612689
6,33,50,0.35,0.01637925757550545,0.014892970485881531
6,33,50,0.4,0.015931814875073898,0.01524920214806364
6,33,50,0.45,0.015519594008694577,0.015649397544217708
6,33,50,0.5,0.015142483595130356,0.01609244970041534
6,33,50,0.55,0.01480041310764231,0.01657729512517754
6,33,50,0.6,0.014493347762506013,0.017102920475232375
6,33,50,0.65,0.014221283500262607,0.01766836868708893
6,33,50,0.7,0.01398424214824574,0.018272744486020474
6,33,50,0.75,0.01378226689995168,0.01891521925811282
6,33,50,0.8,0.013615418213164372,0.019595035264826886
6,33,50,0.85,0.01348377017778915,0.020311509155787368
6,33,50,0.9,0.01338740736267982,0.021064034720273447
6,33,50,0.95,0.013326422123401243,0.02185208481568491
6,33,50,1.0,0.013300912338257422,0.022675212420144045
6,50,75,0.0,0.013367394660242142,0.013300912338257422
6,50,75,0.05,0.013316136516302,0.013309032214985184
6,50,75,0.1,0.013266203140217453,0.013386989899359618
6,50,75,0.15,0.013217436977211776,0.013535029978232001
6,50,75,0.2,0.013169727176181624,0.01375344120024792
6,50,75,0.25,0.013123011080307456,0.01404256310901112
6,50,75,0.3,0.013077276048571349,0.014402791856602325
6,50,75,0.35,0.013032561633909487,0.014834584957920303
6,50,75,0.4,0.012988962031731832,0.015338464660714951
6,50,75,0.45,0.01294662847508856,0.01591501941152758
6,50,75,0.5,0.012905770859427389,0.01656490256267871
6,50,75,0.55,0.012866657425966991,0.017288827083099038
6,50,75,0.6,0.012829611204446532,0.018087554988951197
6,50,75,0.65,0.012795002811410217,0.018961881192337354
6,50,75,0.7,0.012763241550266938,0.019912613903854057
6,50,75,0.75,0.012734769532688888,0.020940556580764425
6,50,75,0.8,0.012710064029113503,0.022046496973747592
6,50,75,0.85,0.01268964958940367,0.023231205217684056
6,50,75,0.9,0.012674115302583023,0.024495436782235338
6,50,75,0.95,0.012664127367590133,0.02583993092521307
6,50,75,1.0,0.012660425283240044,0.027265393433998808
6,75,100,0.0,0.0127188117881156,0.012660425283240044
6,75,100,0.05,0.012709179459596463,0.01265919235194963
6,75,100,0.1,0.012700010945407979,0.01265828108400475
6,75,100,0.15,0.012691306774514292,0.012657690172527627
6,75,100,0.2,0.012683067733760506,0.012657418582651674
6,75,100,0.25,0.0126752948697037,0.012657465553434274
6,75,100,0.3,0.012667989482605998,0.012657830591929747
6,75,100,0.35,0.012661153114776506,0.012658513461611141
6,75,100,0.4,0.012654787535131317,0.012659514167008036
6,75,100,0.45,0.012648894721487097,0.012660832936078645
6,75,100,0.5,0.012643476841777513,0.012662470201503467
6,75,100,0.55,0.012638536235074278,0.012664426581783003
6,75,100,0.6,0.012634075393046083,0.0126667028627728
6,75,100,0.65,0.012630096942278554,0.01266929998007956
6,75,100,0.7,0.012626603627718964,0.01267221900258087
6,75,100,0.75,0.012623598297384759,0.012675461117209543
6,75,100,0.8,0.01262108388838834,0.012679027615052664
6,75,100,0.85,0.012619063414264747,0.012682919878754535
6,75,100,0.9,0.012617539953550598,0.012687139371170041
6,75,100,0.95,0.012616516639533445,0.012691687625188852
6,75,100,1.0,0.012615996651080319,0.012696566234638405
7,1,2,0.0,0.03950401421269229,0.028872980530476763
7,1,2,0.05,0.03731684184474425,0.02756865148039225
7,1,2,0.1,0.03535403475880939,0.0263598829252832
7,1,2,0.15,0.03358519258399124,0.02524286914288643
7,1,2,0.2,0.03198604285693434,0.024214122048438227
7,1,2,0.25,0.03053650719631692,0.023270014462604197
7,1,2,0.3,0.02922032259327771,0.022407400330380488
7,1,2,0.35,0.028025124654163153,0.0216243974673635
7,1,2,0.4,0.026941174124027956,0.020919625192894968
7,1,2,0.45,0.02595932642774495,0.020290564409151706
7,1,2,0.5,0.0250713101208607,0.019734146486091942
7,1,2,0.55,0.024270732541301153,0.019248012869756546
7,1,2,0.6,0.023552867566648074,0.018830514053901737
7,1,2,0.65,0.022914149255227948,0.018480379999200866
7,1,2,0.7,0.022351842021042827,0.018196538239064183
7,1,2,0.75,0.0218638521817703,0.017978048898363175
7,1,2,0.8,0.02144863723335616,0.01782411690151415
7,1,2,0.85,0.021105236409013833,0.01773420865677774
7,1,2,0.9,0.02083350214719047,0.017708356394072894
7,1,2,0.95,0.02063677777380281,0.017749898741174233
7,1,2,1.0,0.02054883500338163,0.01789247401899511
7,2,3,0.0,0.025964822605703524,0.02054883500338163
7,2,3,0.05,0.025245109335937342,0.020511003044484617
7,2,3,0.1,0.024562073523563765,0.020498800420705794
7,2,3,0.15,0.023915370463485807,0.020511770607971564
7,2,3,0.2,0.023306135228183422,0.020550959278068742
7,2,3,0.25,0.022737863150702104,0.02061978381789599
7,2,3,0.3,0.022209910446159494,0.02071752337280017
7,2,3,0.35,0.02171826436284029,0.020840078913439447
7,2,3,0.4,0.021262715789811693,0.02098713633614305
7,2,3,0.45,0.020846819781522214,0.02116211811771198
7,2,3,0.5,0.020470521243109132,0.021364800809382842
7,2,3,0.55,0.020129626482301058,0.021590779100508536
7,2,3,0.6,0.01982230072887106,0.021837956564339147
7,2,3,0.65,0.019548234274575502,0.022105705739938922
7,2,3,0.7,0.019307508005087206,0.022393728315150643
7,2,3,0.75,0.019100336496315123,0.02270179357098808
7,2,3,0.8,0.01892702631165034,0.023029692708478537
7,2,3,0.85,0.01878797172233574,0.023377231262610917
7,2,3,0.9,0.018683656696048427,0.023744228429992836
7,2,3,0.95,0.01861465816620105,0.024130518303938045
7,2,3,1.0,0.01858164985723819,0.0245359522734277
7,3,4,0.0,0.022793735474496105,0.01858164985723819
7,3,4,0.05,0.0221240849538303,0.01860116694529878
7,3,4,0.1,0.02147722277086055,0.01864576337147819
7,3,4,0.15,0.020853980584779074,0.01871583583822809
7,3,4,0.2,0.0202552489107675,0.018811784054420792
7,3,4,0.25,0.019681985974151092,0.018934013963500772
7,3,4,0.3,0.01913523539662619,0.019082949731983483
7,3,4,0.35,0.018616156883870555,0.01925905874440994
7,3,4,0.4,0.018126073157867174,0.01946289293852059
7,3,4,0.45,0.01766651750441838,0.01969513095582111
7,3,4,0.5,0.017239207880136876,0.0199565471711619
7,3,4,0.55,0.01684584386862748,0.020247804025019536
7,3,4,0.6,0.01648784025913825,0.02056918157993907
7,3,4,0.65,0.016166343007948544,0.020920590222812896
7,3,4,0.7,0.015882502262875214,0.02130184136638036
7,3,4,0.75,0.015637656589155537,0.021712830470446073
7,3,4,0.8,0.015433345652380987,0.022153549826765647
7,3,4,0.85,0.01527125976748503,0.02262403970682267
7,3,4,0.9,0.015153194093698141,0.023124345839540386
7,3,4,0.95,0.015081020343623979,0.023654496265140296
7,3,4,1.0,0.01505667294383601,0.02421449466465318
7,4,5,0.0,0.02357470427848452,0.01505667294383601
7,4,5,0.05,0.023044837234231265,0.015039761739486495
7,4,5,0.1,0.022546890196133058,0.015036274266565664
7,4,5,0.15,0.02208029340088065,0.015045996233708111
7,4,5,0.2,0.021644483851221207,0.015068719411604137
7,4,5,0.25,0.021238906036416066,0.015104242142439835
7,4,5,0.3,0.02086301246281405,0.015152369732225827
7,4,5,0.35,0.02051626393098294,0.01521291465586111
7,4,5,0.4,0.020198129498341606,0.015285696507012076
7,4,5,0.45,0.019908086101899515,0.015370541660384644
7,4,5,0.5,0.019645617908793093,0.015467282706983828
7,4,5,0.55,0.01941021563808604,0.01557575789874766
7,4,5,0.6,0.019201376374677878,0.015695811116419406
7,4,5,0.65,0.01901860478311266,0.015827293261639116
7,4,5,0.7,0.018861417115925934,0.015970066461317774
7,4,5,0.75,0.018729349899346284,0.016124012960826106
7,4,5,0.8,0.018621975132810994,0.01628905053651298
7,4,5,0.85,0.018538921296553823,0.016465153716249036
7,4,5,0.9,0.01847988996958856,0.016652370605170955
7,4,5,0.95,0.018444639424956492,0.016850806678786814
7,4,5,1.0,0.01843290218169609,0.017060542518656005
7,5,6,0.0,0.12505666405600577,0.01843290218169609
7,5,6,0.05,0.11951860460569716,0.018512808388614594
7,5,6,0.1,0.11339230189744492,0.01875509638484864
7,5,6,0.15,0.10664566147195544,0.01915467402702809
7,5,6,0.2,0.09929771817688596,0.01971815173224189
7,5,6,0.25,0.09143632209723039,0.020458921620276405
7,5,6,0.3,0.08323610665667552,0.02139601613843969
7,5,6,0.35,0.0749594901978144,0.022554348579672992
7,5,6,0.4,0.06692237671437148,0.02396532408482257
7,5,6,0.45,0.05942151412886138,0.025667502657533113
7,5,6,0.5,0.052653544068477734,0.027707118406533716
7,5,6,0.55,0.04667746755922027,0.030138216819353848
7,5,6,0.6,0.04144629002971334,0.033022073918189426
7,5,6,0.65,0.036878498067161196,0.03642544977113258
7,5,6,0.7,0.032916924593237265,0.04041715418172294
7,5,6,0.75,0.02954785041163417,0.045062449986952705
7,5,6,0.8,0.0267873983109917,0.05041511062424982
7,5,6,0.85,0.024656019674180737,0.05650759654675097
7,5,6,0.9,0.023158247074280998,0.06334081415486352
7,5,6,0.95,0.022275623800064967,0.07087599724883095
7,5,6,1.0,0.02197213237948137,0.07903180434708412
7,6,8,0.0,0.12273170428740143,0.02197213237948137
7,6,8,0.05,0.11529605677811011,0.022133577489953225
7,6,8,0.1,0.10790583289078427,0.022600180168926863
7,6,8,0.15,0.1005629235190924,0.023383224873670092
7,6,8,0.2,0.09327238327613226,0.024488165269479206
7,6,8,0.25,0.08604599137507199,0.025913752407790508
7,6,8,0.3,0.07890533290266037,0.027653323327838854
7,6,8,0.35,0.07188311613364151,0.02969786945470837
7,6,8,0.4,0.0650220754025044,0.032040053855111696
7,6,8,0.45,0.0583718047558025,0.03467796148983527
7,6,8,0.5,0.051984856073940676,0.03761721423187526
7,6,8,0.55,0.04591387860947253,0.040870288875253104
7,6,8,0.6,0.04021116810144347,0.044452555923322694
7,6,8,0.65,0.034930868614664164,0.048375684268202476
7,6,8,0.7,0.030132677526995565,0.052640278359583244
7,6,8,0.75,0.02588477001940845,0.05723027665109344
7,6,8,0.8,0.022263356367061116,0.0621112068519959
7,6,8,0.85,0.0193474381661003,0.06723297445203331
7,6,8,0.9,0.017210192296948448,0.07253635089865124
7,6,8,0.95,0.01591226084032029,0.07796210896724035
7,6,8,1.0,0.015501183921498699,0.083459767546775
7,8,10,0.0,0.024196973810850505,0.015501183921498699
7,8,10,0.05,0.023118677604477184,0.01550272289569413
7,8,10,0.1,0.022111110429638633,0.01565791998472811
7,8,10,0.15,0.021172464738254477,0.015963886822320236
7,8,10,0.2,0.020300958144782076,0.016417710922163528
7,8,10,0.25,0.019494827276195174,0.01701633245998878
7,8,10,0.3,0.018752323511490688,0.017756447193789795
7,8,10,0.35,0.018071710239083893,0.018634443628496002
7,8,10,0.4,0.017451261368368734,0.019646378134090318
7,8,10,0.45,0.016889260904236224,0.020787987411816963
7,8,10,0.5,0.01638400343365693,0.02205473391794949
7,8,10,0.55,0.01593379539270072,0.023441876957696735
7,8,10,0.6,0.015536956991008776,0.024944560379842367
7,8,10,0.65,0.015191824679467465,0.026557907208092868
7,8,10,0.7,0.014896754080591327,0.028277112070920415
7,8,10,0.75,0.014650123466713143,0.030097523825906813
7,8,10,0.8,0.014450338691506658,0.032014713541934185
7,8,10,0.85,0.014295844548461485,0.03402452927442432
7,8,10,0.9,0.01418516741203327,0.03612316111994669
7,8,10,0.95,0.014117103316770387,0.038307331246780166
7,8,10,1.0,0.014091413054772305,0.04057497253821454
7,10,12,0.0,0.07663034707660496,0.014091413054772305
7,10,12,0.05,0.07196670078470709,0.014093010928133252
7,10,12,0.1,0.06742959805918158,0.014152485833263312
7,10,12,0.15,0.06302714922469828,0.014262440809012693
7,10,12,0.2,0.058764496940111634,0.014415997580633772
7,10,12,0.25,0.05464339716472268,0.014607064420892685
7,10,12,0.3,0.05066226846227958,0.01483042661511476
7,10,12,0.35,0.04681694204952438,0.01508165254311656
7,10,12,0.4,0.04310239088319197,0.015356965528790494
7,10,12,0.45,0.03951544224652596,0.015653141239822223
7,10,12,0.5,0.03605816440022965,0.0159674317602495
7,10,12,0.55,0.03274130623279669,0.016297506583496955
7,10,12,0.6,0.029586904285256732,0.016641403304434015
7,10,12,0.65,0.026629088562431794,0.016997484357418366
7,10,12,0.7,0.0239123943375829,0.01736439888212337
7,10,12,0.75,0.021487622082963547,0.017741050504856925
7,10,12,0.8,0.019406358205644788,0.018126572104858307
7,10,12,0.85,0.017716268229273368,0.01852030748148179
7,10,12,0.9,0.0164596393226202,0.018921798206854586
7,10,12,0.95,0.015676922178751183,0.019330773130824458
7,10,12,1.0,0.015415046681474542,0.01974713845926694
7,12,15,0.0,0.020866897129669684,0.015415046681474542
7,12,15,0.05,0.02016090849987823,0.015538679163487834
7,12,15,0.1,0.019488500067785193,0.01587953353222222
7,12,15,0.15,0.0188497640117061,0.01641505414553071
7,12,15,0.2,0.018244883280348477,0.017126574107931093
7,12,15,0.25,0.01767406839320479,0.01799802660892244
7,12,15,0.3,0.01713753447395981,0.019014917310783933
7,12,15,0.35,0.016635499276725793,0.02016362441397755
7,12,15,0.4,0.016168203038338956,0.021431027585776537
7,12,15,0.45,0.01573598948305551,0.022804455056657534
7,12,15,0.5,0.015339574771350098,0.024272003219530467
7,12,15,0.55,0.014980588214924845,0.025823237059541152
7,12,15,0.6,0.014661129000321679,0.027448949118264267
7,12,15,0.65,0.014381107222383423,0.029138693947714678
7,12,15,0.7,0.014138711918276623,0.030881406580220733
7,12,15,0.75,0.013932895252002128,0.032667976215331226
7,12,15,0.8,0.013763435671794153,0.034491333423659266
7,12,15,0.85,0.013630427575579302,0.036345903662668315
7,12,15,0.9,0.01353406734325056,0.038227308279123656
7,12,15,0.95,0.013474595407885787,0.040132186768762255
7,12,15,1.0,0.01345228593666096,0.04205804621462567
7,15,20,0.0,0.020439944197024155,0.01345228593666096
7,15,20,0.05,0.019805851184641437,0.013677559772345249
