exp,arm,seed,mode,optimizer,iters,gamma,S,penalty,noise,schedule,radius,n_steps,window_size,J,p_err,score,support_recall,false_positives,wall_s,f_calls,iterations,converged,blowup,seed_p_err
seedscale,sc0.03_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.018389405231194794,0.14089268897638255,0.8,0.8571428571428571,1,1.7754127979278564,3201,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.013711583243139555,0.16115015706330543,0.85,0.8571428571428571,1,1.8560121059417725,3323,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.01318594743975442,0.1909784851574588,0.85,0.8571428571428571,1,1.8471341133117676,3309,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,0.013117213544737105,0.18711380624119894,0.85,0.8571428571428571,1,1.9685399532318115,3519,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,0.012819738021368893,0.1883333636677862,0.85,0.8571428571428571,1,2.0989439487457275,3756,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.019831376955277494,0.4741750716049669,0.5,0.8571428571428571,7,1.7196249961853027,3085,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.020178951338791412,0.20789897757439504,0.9,0.8571428571428571,1,1.7854459285736084,3196,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.018389405231194794,0.14089268897638255,0.8,0.8571428571428571,1,1.7904789447784424,3201,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.013711583243139555,0.16115015706330543,0.85,0.8571428571428571,1,1.9854629039764404,3323,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.01318594743975442,0.1909784851574588,0.85,0.8571428571428571,1,1.849269151687622,3309,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.013117213544737105,0.18711380624119894,0.85,0.8571428571428571,1,1.9602091312408447,3519,2500,false,false,1.5796295098926327
seedscale,sc0.03_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,100,0.012819738021368893,0.1883333636677862,0.85,0.8571428571428571,1,2.0946569442749023,3756,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.019831376955277494,0.4741750716049669,0.5,0.8571428571428571,7,1.7247159481048584,3085,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.023192484520086265,0.37279650587233926,0.65,0.8571428571428571,4,1.7332510948181152,3097,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.030259969230990467,0.8280390150889251,0.45,0.7142857142857143,7,1.7331528663635254,3106,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.03935173852213345,1.2979771479009894,0.2,1.0,10,1.7879970073699951,3193,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.11994557591071717,1.2168603342790156,0.25,0.8571428571428571,8,1.816127061843872,3261,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,50,0.8225099967388187,2.3059966438696735,0.45,0.42857142857142855,5,1.8591299057006836,3318,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1.0707550652374032,1.9240848792627034,0.15,0.2857142857142857,10,1.8551850318908691,3321,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.019831376955277494,0.4741750716049669,0.5,0.8571428571428571,7,1.7255480289459229,3085,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.023192484520086265,0.37279650587233926,0.65,0.8571428571428571,4,1.7371959686279297,3097,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.030259969230990467,0.8280390150889251,0.45,0.7142857142857143,7,1.7372150421142578,3106,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.03935173852213345,1.2979771479009894,0.2,1.0,10,1.77681303024292,3193,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.11994557591071717,1.2168603342790156,0.25,0.8571428571428571,8,1.819720983505249,3261,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.8225099967388187,2.3059966438696735,0.45,0.42857142857142855,5,1.849053144454956,3318,2500,false,false,1.5796295098926327
seedscale,sc0.03_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,100,1.0707550652374032,1.9240848792627034,0.15,0.2857142857142857,10,1.9021389484405518,3321,2500,false,false,1.5796295098926327
seedscale,sc0.1_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.028872980530476763,0.8416454908044803,0.45,0.7142857142857143,4,1.7592930793762207,3152,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.02054883500338163,0.11240214720030225,0.9,0.7142857142857143,0,1.7423419952392578,3119,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.018442859590765828,0.09501060417658715,0.95,1.0,0,1.8087000846862793,3238,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.013708738726339289,0.0973813465444473,0.95,0.8571428571428571,0,1.8620679378509521,3324,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.013034986483534187,0.12391826309382617,0.9,0.8571428571428571,0,1.8409478664398193,3296,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,0.01289671747831114,0.1763869036476998,0.9,0.8571428571428571,0,2.04702091217041,3662,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,0.0126342144172788,0.17365624184788833,0.9,0.8571428571428571,0,2.014312982559204,3601,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.028872980530476763,0.8416454908044803,0.45,0.7142857142857143,4,1.7592930793762207,3152,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.02054883500338163,0.11240214720030225,0.9,0.7142857142857143,0,1.7420871257781982,3119,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.018442859590765828,0.09501060417658715,0.95,1.0,0,1.8004131317138672,3238,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.013708738726339289,0.0973813465444473,0.95,0.8571428571428571,0,1.8498919010162354,3324,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.013034986483534187,0.12391826309382617,0.9,0.8571428571428571,0,1.836008071899414,3296,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.01289671747831114,0.1763869036476998,0.9,0.8571428571428571,0,2.041170120239258,3662,2500,false,false,1.7034393410136635
seedscale,sc0.1_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,100,0.0126342144172788,0.17365624184788833,0.9,0.8571428571428571,0,2.0089948177337646,3601,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.028872980530476763,0.8416454908044803,0.45,0.7142857142857143,4,1.7545950412750244,3152,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.0461995470856412,1.804508328506371,0.3,0.8571428571428571,9,1.7894749641418457,3211,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.08660463286453524,1.5876618790701986,0.2,0.8571428571428571,10,1.838752031326294,3295,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.13010397898988293,1.8503025148997518,0.15,0.5714285714285714,11,1.8303251266479492,3276,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.8787701764266631,1.5059664577715428,0.25,0.7142857142857143,10,1.9424688816070557,3474,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1.300337048717241,2.3314041718854006,0.15,0.5714285714285714,11,1.9297399520874023,3457,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1.3818262524026985,1.3749337546448372,0.4,0.8571428571428571,7,1.8549950122833252,3324,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.028872980530476763,0.8416454908044803,0.45,0.7142857142857143,4,1.7591888904571533,3152,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.0461995470856412,1.804508328506371,0.3,0.8571428571428571,9,1.790450096130371,3211,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.08660463286453524,1.5876618790701986,0.2,0.8571428571428571,10,1.840688943862915,3295,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.13010397898988293,1.8503025148997518,0.15,0.5714285714285714,11,1.8286030292510986,3276,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.8787701764266631,1.5059664577715428,0.25,0.7142857142857143,10,1.9387807846069336,3474,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,50,1.300337048717241,2.3314041718854006,0.15,0.5714285714285714,11,2.3648290634155273,3457,2500,false,false,1.7034393410136635
seedscale,sc0.1_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,100,1.3818262524026985,1.3749337546448372,0.4,0.8571428571428571,7,1.8643078804016113,3324,2500,false,false,1.7034393410136635
seedscale,sc0.3_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.023733491157854978,0.5705582672119933,0.55,1.0,6,1.7467730045318604,3120,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.020489652459528815,0.3081025883327735,0.75,0.8571428571428571,3,1.7456848621368408,3134,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.018530850577536916,0.16300714915120576,0.85,0.8571428571428571,1,1.7715699672698975,3190,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.013995367039986597,0.14277236879888502,0.9,0.8571428571428571,0,1.8436529636383057,3300,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,0.013200984733819181,0.15564316727030467,0.85,0.8571428571428571,1,1.8927040100097656,3349,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,0.013058794757726599,0.17801700321658617,0.85,0.8571428571428571,1,2.022873878479004,3637,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_flat,7,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,0.01283339667007138,0.1790470733546226,0.85,0.8571428571428571,1,2.042250871658325,3667,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.023733491157854978,0.5705582672119933,0.55,1.0,6,1.7417290210723877,3120,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.020489652459528815,0.3081025883327735,0.75,0.8571428571428571,3,1.74440598487854,3134,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.018530850577536916,0.16300714915120576,0.85,0.8571428571428571,1,1.777406930923462,3190,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.013995367039986597,0.14277236879888502,0.9,0.8571428571428571,0,1.8380990028381348,3300,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,25,0.013200984733819181,0.15564316727030467,0.85,0.8571428571428571,1,1.8600618839263916,3349,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,50,0.013058794757726599,0.17801700321658617,0.85,0.8571428571428571,1,2.0287091732025146,3637,2500,false,false,2.242763186174926
seedscale,sc0.3_propagate_graded,7,propagate,nm,2500,0.05,10,graded,0.05,short,nan,7,100,0.01283339667007138,0.1790470733546226,0.85,0.8571428571428571,1,2.1582281589508057,3667,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.023733491157854978,0.5705582672119933,0.55,1.0,6,1.7410199642181396,3120,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.026370200361836845,0.4895412456771175,0.55,0.8571428571428571,7,1.7799808979034424,3191,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,5,0.2065458772776088,3.4823193383415507,0.25,1.0,10,1.8095600605010986,3242,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,10,0.5692934854232796,2.4018426908440755,0.1,1.0,11,1.9078490734100342,3431,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,25,1.2719971187949843,1.67002716802135,0.3,0.8571428571428571,9,1.8920009136199951,3404,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1.40538820584584,1.827337218297742,0.15,1.0,10,1.9922130107879639,3672,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_flat,7,reset,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1.7527192082250747,3.071122810650538,0.15,1.0,10,1.8301730155944824,3293,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,1,0.023733491157854978,0.5705582672119933,0.55,1.0,6,1.7382938861846924,3120,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,2,0.026370200361836845,0.4895412456771175,0.55,0.8571428571428571,7,1.7680511474609375,3191,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,5,0.2065458772776088,3.4823193383415507,0.25,1.0,10,1.8054602146148682,3242,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,10,0.5692934854232796,2.4018426908440755,0.1,1.0,11,1.9089100360870361,3431,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,25,1.2719971187949843,1.67002716802135,0.3,0.8571428571428571,9,1.888085126876831,3404,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,50,1.40538820584584,1.827337218297742,0.15,1.0,10,1.9878778457641602,3672,2500,false,false,2.242763186174926
seedscale,sc0.3_reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,short,nan,7,100,1.7527192082250747,3.071122810650538,0.15,1.0,10,1.8255600929260254,3293,2500,false,false,2.242763186174926
sparsity,gamma0.0,4,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,1,0.011792598241162112,0.8759282557774372,0.2,0.7142857142857143,10,2.214887857437134,3119,2500,false,false,1.7468977293107821
sparsity,gamma0.0,4,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,2,0.01243716499215531,0.5943957216375978,0.45,0.7142857142857143,7,1.7724261283874512,3171,2500,false,false,1.7468977293107821
sparsity,gamma0.0,4,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,5,0.01017053080992968,0.6008146390463472,0.45,0.7142857142857143,7,1.8241331577301025,3279,2500,false,false,1.7468977293107821
sparsity,gamma0.0,4,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,10,0.006338325972462726,0.6046697391891879,0.5,0.7142857142857143,6,1.8585021495819092,3356,2500,false,false,1.7468977293107821
sparsity,gamma0.0,4,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,25,0.006414886424710583,0.5866456748246833,0.55,0.7142857142857143,6,1.9677238464355469,3611,2500,false,false,1.7468977293107821
sparsity,gamma0.0,4,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,50,0.006010647293876166,0.570424778405268,0.55,0.7142857142857143,6,2.1338820457458496,3880,2500,false,false,1.7468977293107821
sparsity,gamma0.0,4,propagate,nm,2500,0.0,10,flat,0.05,short,nan,7,100,0.005901306850590045,0.5688934059828845,0.55,0.7142857142857143,6,2.2050299644470215,4013,2500,false,false,1.7468977293107821
sparsity,gamma0.001,6,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,1,0.011052689698769774,0.9463586683642325,0.55,1.0,6,1.7413320541381836,3098,2500,false,false,1.4981082099226821
sparsity,gamma0.001,6,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,2,0.011503978689403034,0.889673089620901,0.4,0.7142857142857143,9,1.8029310703277588,3214,2500,false,false,1.4981082099226821
sparsity,gamma0.001,6,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,5,0.010660613618278084,0.877830775645748,0.35,1.0,9,1.857213020324707,3311,2500,false,false,1.4981082099226821
sparsity,gamma0.001,6,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,10,0.007443657753749252,0.8652335295964754,0.4,1.0,9,1.8517591953277588,3294,2500,false,false,1.4981082099226821
sparsity,gamma0.001,6,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,25,0.006347738324155678,0.8497817764442959,0.4,1.0,9,1.9988980293273926,3560,2500,false,false,1.4981082099226821
sparsity,gamma0.001,6,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,50,0.0062647311431499,0.8440358572719652,0.4,1.0,9,2.134795904159546,3804,2500,false,false,1.4981082099226821
sparsity,gamma0.001,6,propagate,nm,2500,0.001,10,flat,0.05,short,nan,7,100,0.005940358334013634,0.8442089043331364,0.4,1.0,9,2.21551513671875,3954,2500,false,false,1.4981082099226821
sparsity,gamma0.05,2,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,0.03358721148132277,1.4433271403025278,0.25,0.8571428571428571,10,1.756680965423584,3129,2500,false,false,1.5229286054636488
sparsity,gamma0.05,2,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,0.02209999139116958,0.4727330926365348,0.6,0.7142857142857143,6,1.8146240711212158,3232,2500,false,false,1.5229286054636488
