direction,window_size,s,J
2,5,-0.08,0.21531662858006143
2,5,-0.07,0.1715889608472145
2,5,-0.06,0.13083983540587954
2,5,-0.05,0.09522003096403624
2,5,-0.04,0.06658190663573518
2,5,-0.03,0.04552458708318469
2,5,-0.02,0.03150511142248152
2,5,-0.01,0.023555401258373573
2,5,0.0,0.020895430727674334
2,5,0.01,0.023189071131625133
2,5,0.02,0.030566341237452305
2,5,0.03,0.04369044760218936
2,5,0.04,0.0638775152900291
2,5,0.05,0.09337294449181235
2,5,0.06,0.13596987787576326
2,5,0.07,0.19836948260118162
2,5,0.08,0.2934043298309608
2,5,0.09,0.44865303018265545
2,5,0.1,0.7328679715056503
2,5,0.11,1.3385563725212883
2,5,0.12,2.568472970968712
2,5,0.13,3.431047780085519
2,5,0.14,3.97952328387931
2,5,0.15,4.518847099623115
2,5,0.16,4.823458294134923
2,5,0.17,4.9484664834095184
2,5,0.18,4.892115658536724
2,5,0.19,4.793963699903791
2,5,0.2,4.8197405704767275
2,5,0.21,4.913825290257152
2,5,0.22,5.100558667034724
2,5,0.23,5.421068126845817
2,5,0.24,5.709781689375606
2,5,0.25,5.944512160945933
2,5,0.26,6.072256733160274
2,5,0.27,6.410325133116477
2,5,0.28,7.437213009219519
2,5,0.29,7.740196025596284
2,5,0.3,7.29384567936888
2,5,0.31,7.220751921735887
2,5,0.32,7.364232971750641
2,5,0.33,7.820174831343141
2,5,0.34,8.223735362112722
2,5,0.35,7.874029679061921
2,5,0.36,7.520545935590742
2,5,0.37,7.5452769834400835
2,5,0.38,7.8572576662241485
2,5,0.39,8.216580280300635
2,5,0.4,8.544081990256494
2,5,0.41,9.116494073556986
2,5,0.42,10.06815673866274
2,5,0.43,11.072499823569213
2,5,0.44,11.397687573790902
2,5,0.45,10.818875313609478
2,5,0.46,10.363519317839161
2,5,0.47,9.746505380585713
2,5,0.48,8.940461760184142
2,5,0.49,8.440206291656972
2,5,0.5,8.136019268073905
2,5,0.51,8.038292648115984
2,5,0.52,8.069734258450797
2,5,0.53,8.298946549883684
2,5,0.54,8.723211673643252
2,5,0.55,9.171927116105888
2,5,0.56,9.554517692273915
2,5,0.57,9.949639785536085
2,5,0.58,10.435095653768855
2,5,0.59,10.647097489657192
2,5,0.6,10.629836481602712
2,5,0.61,10.251076167476018
2,5,0.62,10.189494747570956
2,5,0.63,9.932453479126522
2,5,0.64,9.665652583878344
2,5,0.65,9.47159062450302
2,5,0.66,9.353755251237345
2,5,0.67,9.355603886480583
2,5,0.68,9.078353741071021
2,5,0.69,9.113566934591715
2,5,0.7,9.22849300675675
2,5,0.71,1000.0
2,5,0.72,9.164695993542704
2,5,0.73,9.604557606641398
2,5,0.74,1000.0
2,5,0.75,1000.0
2,5,0.76,1000.0
2,5,0.77,1000.0
2,5,0.78,1000.0
2,5,0.79,1000.0
2,5,0.8,1000.0
2,5,0.81,1000.0
2,5,0.82,1000.0
2,5,0.83,1000.0
2,5,0.84,9.495096693797251
2,5,0.85,1000.0
2,5,0.86,1000.0
2,5,0.87,1000.0
2,5,0.88,1000.0
2,5,0.89,1000.0
2,5,0.9,1000.0
2,5,0.91,1000.0
2,5,0.92,1000.0
2,5,0.93,1000.0
2,5,0.94,1000.0
2,5,0.95,1000.0
2,5,0.96,1000.0
2,5,0.97,1000.0
2,5,0.98,1000.0
2,5,0.99,1000.0
2,5,1.0,1000.0
2,5,1.01,1000.0
2,5,1.02,1000.0
2,5,1.03,1000.0
2,5,1.04,1000.0
2,5,1.05,1000.0
2,5,1.06,1000.0
2,5,1.07,1000.0
2,5,1.08,1000.0
2,5,1.09,1000.0
2,5,1.1,1000.0
2,5,1.11,1000.0
2,5,1.12,1000.0
2,5,1.13,1000.0
2,5,1.14,1000.0
2,5,1.15,1000.0
2,5,1.16,1000.0
2,5,1.17,1000.0
2,5,1.18,1000.0
2,5,1.19,1000.0
2,5,1.2,1000.0
2,5,1.21,1000.0
2,5,1.22,1000.0
2,5,1.23,1000.0
2,5,1.24,1000.0
2,5,1.25,1000.0
2,5,1.26,1000.0
2,5,1.27,1000.0
2,5,1.28,1000.0
2,5,1.29,1000.0
2,5,1.3,1000.0
2,5,1.31,1000.0
2,5,1.32,1000.0
2,5,1.33,1000.0
2,5,1.34,1000.0
2,5,1.35,1000.0
2,5,1.36,1000.0
2,5,1.37,1000.0
2,5,1.38,1000.0
2,5,1.39,1000.0
2,5,1.4,1000.0
2,5,1.41,1000.0
2,5,1.42,1000.0
2,5,1.43,1000.0
2,5,1.44,1000.0
2,5,1.45,1000.0
2,5,1.46,1000.0
2,5,1.47,1000.0
2,5,1.48,1000.0
2,5,1.49,1000.0
2,5,1.5,1000.0
2,5,1.51,1000.0
2,5,1.52,1000.0
2,5,1.53,1000.0
2,5,1.54,1000.0
2,5,1.55,1000.0
2,5,1.56,1000.0
2,5,1.57,1000.0
2,5,1.58,1000.0
2,5,1.59,1000.0
2,5,1.6,1000.0
2,5,1.61,1000.0
2,5,1.62,1000.0
2,5,1.63,1000.0
2,5,1.64,1000.0
2,5,1.65,1000.0
2,5,1.66,1000.0
2,5,1.67,1000.0
2,5,1.68,1000.0
2,5,1.69,1000.0
2,5,1.7,1000.0
2,5,1.71,1000.0
2,5,1.72,1000.0
2,5,1.73,1000.0
2,5,1.74,1000.0
2,5,1.75,1000.0
2,5,1.76,1000.0
2,5,1.77,1000.0
2,5,1.78,1000.0
2,5,1.79,1000.0
2,5,1.8,1000.0
2,5,1.81,1000.0
2,5,1.82,1000.0
2,5,1.83,1000.0
2,5,1.84,1000.0
2,5,1.85,1000.0
2,5,1.86,1000.0
2,5,1.87,1000.0
2,5,1.88,1000.0
2,5,1.89,1000.0
2,5,1.9,1000.0
2,5,1.91,1000.0
2,5,1.92,1000.0
2,5,1.93,1000.0
2,5,1.94,1000.0
2,5,1.95,1000.0
2,5,1.96,1000.0
2,5,1.97,1000.0
2,5,1.98,1000.0
2,5,1.99,1000.0
2,5,2.0,1000.0
2,10,-2.0,1000.0
2,10,-1.99,1000.0
2,10,-1.98,1000.0
2,10,-1.97,1000.0
2,10,-1.96,1000.0
2,10,-1.95,1000.0
2,10,-1.94,1000.0
2,10,-1.93,1000.0
2,10,-1.92,1000.0
2,10,-1.91,1000.0
2,10,-1.9,1000.0
2,10,-1.89,1000.0
2,10,-1.88,1000.0
2,10,-1.87,1000.0
2,10,-1.86,1000.0
2,10,-1.85,1000.0
2,10,-1.84,1000.0
2,10,-1.83,1000.0
2,10,-1.82,1000.0
2,10,-1.81,1000.0
2,10,-1.8,1000.0
2,10,-1.79,1000.0
2,10,-1.78,1000.0
2,10,-1.77,1000.0
2,10,-1.76,1000.0
2,10,-1.75,1000.0
2,10,-1.74,1000.0
2,10,-1.73,1000.0
2,10,-1.72,1000.0
2,10,-1.71,1000.0
2,10,-1.7,1000.0
2,10,-1.69,1000.0
2,10,-1.68,1000.0
2,10,-1.67,1000.0
2,10,-1.66,1000.0
2,10,-1.65,1000.0
2,10,-1.64,1000.0
2,10,-1.63,1000.0
2,10,-1.62,1000.0
2,10,-1.61,1000.0
2,10,-1.6,1000.0
2,10,-1.59,1000.0
2,10,-1.58,1000.0
2,10,-1.57,1000.0
2,10,-1.56,1000.0
2,10,-1.55,1000.0
2,10,-1.54,1000.0
2,10,-1.53,1000.0
2,10,-1.52,1000.0
2,10,-1.51,1000.0
2,10,-1.5,1000.0
2,10,-1.49,1000.0
2,10,-1.48,1000.0
2,10,-1.47,1000.0
2,10,-1.46,1000.0
2,10,-1.45,1000.0
2,10,-1.44,1000.0
2,10,-1.43,1000.0
2,10,-1.42,1000.0
2,10,-1.41,1000.0
2,10,-1.4,1000.0
2,10,-1.39,1000.0
2,10,-1.38,1000.0
2,10,-1.37,1000.0
2,10,-1.36,1000.0
2,10,-1.35,1000.0
2,10,-1.34,1000.0
2,10,-1.33,1000.0
2,10,-1.32,1000.0
2,10,-1.31,1000.0
2,10,-1.3,1000.0
2,10,-1.29,1000.0
2,10,-1.28,1000.0
2,10,-1.27,1000.0
2,10,-1.26,1000.0
2,10,-1.25,1000.0
2,10,-1.24,1000.0
2,10,-1.23,1000.0
2,10,-1.22,1000.0
2,10,-1.21,1000.0
2,10,-1.2,1000.0
2,10,-1.19,1000.0
2,10,-1.18,1000.0
2,10,-1.17,1000.0
2,10,-1.16,1000.0
2,10,-1.15,1000.0
2,10,-1.14,1000.0
2,10,-1.13,1000.0
2,10,-1.12,1000.0
2,10,-1.11,1000.0
2,10,-1.1,1000.0
2,10,-1.09,1000.0
2,10,-1.08,1000.0
2,10,-1.07,1000.0
2,10,-1.06,1000.0
2,10,-1.05,1000.0
2,10,-1.04,1000.0
2,10,-1.03,1000.0
2,10,-1.02,1000.0
2,10,-1.01,1000.0
2,10,-1.0,1000.0
2,10,-0.99,1000.0
2,10,-0.98,1000.0
2,10,-0.97,1000.0
2,10,-0.96,1000.0
2,10,-0.95,1000.0
2,10,-0.94,1000.0
2,10,-0.93,1000.0
2,10,-0.92,1000.0
2,10,-0.91,1000.0
2,10,-0.9,1000.0
2,10,-0.89,15.346720208285994
2,10,-0.88,14.36551546656088
2,10,-0.87,13.035973330941525
2,10,-0.86,13.288183325052016
2,10,-0.85,12.497074590971092
2,10,-0.84,11.837760892540008
2,10,-0.83,12.292048141691364
2,10,-0.82,12.304745610248332
2,10,-0.81,12.478248871326528
2,10,-0.8,12.28905145258366
2,10,-0.79,12.136325203002421
2,10,-0.78,11.663112476914444
2,10,-0.77,11.300923634738856
2,10,-0.76,11.15460682990989
2,10,-0.75,11.006365332116252
2,10,-0.74,11.240364165631428
2,10,-0.73,11.472364452173698
2,10,-0.72,10.835270300297063
2,10,-0.71,10.149307213443482
2,10,-0.7,9.711805236342599
2,10,-0.69,9.609814191431255
2,10,-0.68,9.566356887982598
2,10,-0.67,9.237077166069858
2,10,-0.66,8.892123248976349
2,10,-0.65,8.69922395440274
2,10,-0.64,8.767129346122996
2,10,-0.63,8.702283301312685
2,10,-0.62,8.491463174528405
2,10,-0.61,8.192041825047072
2,10,-0.6,7.825674688812726
2,10,-0.59,7.472747986557254
2,10,-0.58,7.18879265839719
2,10,-0.57,6.993019373506034
2,10,-0.56,6.895386667196813
2,10,-0.55,6.845736098973435
2,10,-0.54,6.763150768389236
2,10,-0.53,6.625868942146659
2,10,-0.52,6.46949071727225
2,10,-0.51,6.34743097902502
2,10,-0.5,6.292971678769293
2,10,-0.49,6.296107896812654
2,10,-0.48,6.318498703772571
2,10,-0.47,6.329182935685148
2,10,-0.46,6.3179740134990485
2,10,-0.45,6.295967736775178
2,10,-0.44,6.280134028911328
2,10,-0.43,6.2689951794619825
2,10,-0.42,6.256671642215559
2,10,-0.41,6.247569585087743
2,10,-0.4,6.2412678749728725
2,10,-0.39,6.226503121704889
2,10,-0.38,6.191420651168968
2,10,-0.37,6.132054251957874
2,10,-0.36,6.056540100520233
2,10,-0.35,5.98075857096255
2,10,-0.34,5.9124728142090275
2,10,-0.33,5.845254868371823
2,10,-0.32,5.767008086378295
2,10,-0.31,5.672253919447236
2,10,-0.3,5.565193847982753
2,10,-0.29,5.445430748332895
2,10,-0.28,5.30886180988944
2,10,-0.27,5.155744314388831
2,10,-0.26,4.985728287636449
2,10,-0.25,4.798710449929474
2,10,-0.24,4.599412178519507
2,10,-0.23,4.394254219487679
2,10,-0.22,4.187537316334506
2,10,-0.21,3.981910666567388
2,10,-0.2,3.7776574929283013
2,10,-0.19,3.5706293199126353
2,10,-0.18,3.3548675540031616
2,10,-0.17,3.128902757414166
2,10,-0.16,2.8948011091878945
2,10,-0.15,2.6503826197471887
2,10,-0.14,2.391733925421982
2,10,-0.13,2.1205191978748155
2,10,-0.12,1.8372639426499042
2,10,-0.11,1.5547966398741644
2,10,-0.1,1.3039219629719248
2,10,-0.09,1.094194889168185
2,10,-0.08,0.9194724097252014
2,10,-0.07,0.7676011647807962
2,10,-0.06,0.6253665008839668
2,10,-0.05,0.4856392341024983
2,10,-0.04,0.34766603907140137
2,10,-0.03,0.2117980383356164
2,10,-0.02,0.09975441825336091
2,10,-0.01,0.03595034194250512
2,10,0.0,0.01543365226590483
2,10,0.01,0.029019366918076238
2,10,0.02,0.07947716463185314
2,10,0.03,0.17947912659456058
2,10,0.04,0.34915695262264035
2,10,0.05,0.6129491455358543
2,10,0.06,0.9686220767305099
2,10,0.07,1.718807209874828
2,10,0.08,5.59038520610618
2,10,0.09,8.068955575947315
2,10,0.1,9.335770943212971
2,10,0.11,9.688365099335574
2,10,0.12,9.698648470668566
2,10,0.13,9.70152548264446
2,10,0.14,9.570120571314442
2,10,0.15,9.621363398663396
2,10,0.16,9.63606926888213
2,10,0.17,10.31732140801248
2,10,0.18,11.34250179520004
2,10,0.19,11.74729696794316
2,10,0.2,11.733105915718495
2,10,0.21,12.762053607070143
2,10,0.22,14.406561596843693
2,10,0.23,14.269823011085524
2,10,0.24,14.660957566327316
2,10,0.25,15.635370507485275
2,10,0.26,15.42232050989625
2,10,0.27,15.083405347569292
2,10,0.28,14.732202715795257
2,10,0.29,15.826592490074448
2,10,0.3,16.432754503189393
2,10,0.31,15.896261470085614
2,10,0.32,16.230616064355527
2,10,0.33,16.38779599904901
2,10,0.34,16.02884690584109
2,10,0.35,14.751121981373924
2,10,0.36,14.878480903244231
2,10,0.37,16.028691501330442
2,10,0.38,16.101400354504605
2,10,0.39,16.136111884022004
2,10,0.4,14.590949220710705
2,10,0.41,13.774763023987994
2,10,0.42,13.884120524119755
2,10,0.43,14.730279653637918
2,10,0.44,15.327338113975019
2,10,0.45,15.274955652003039
2,10,0.46,15.028424681374101
2,10,0.47,14.138521648832054
2,10,0.48,13.308198875195991
2,10,0.49,13.117013503543529
2,10,0.5,13.434027356561307
2,10,0.51,13.970178025740354
2,10,0.52,14.32391906794753
2,10,0.53,14.611168850936876
2,10,0.54,14.730434321446369
2,10,0.55,14.487616332841428
2,10,0.56,14.12570755098012
2,10,0.57,13.68326998429928
2,10,0.58,13.349032960804418
2,10,0.59,13.168644706379089
2,10,0.6,12.791001546924957
2,10,0.61,12.428674810269595
2,10,0.62,12.362266398336292
2,10,0.63,12.344092987159625
2,10,0.64,12.283849521155458
2,10,0.65,12.548386654136971
2,10,0.66,12.383992953903046
2,10,0.67,12.347388696281072
2,10,0.68,12.124188234163269
2,10,0.69,12.133187214881223
2,10,0.7,12.34643517217719
2,10,0.71,1000.0
2,10,0.72,12.211429332884096
2,10,0.73,12.38558251082752
2,10,0.74,1000.0
2,10,0.75,12.539159652879174
2,10,0.76,1000.0
2,10,0.77,1000.0
2,10,0.78,12.01251938148561
2,10,0.79,1000.0
2,10,0.8,1000.0
2,10,0.81,1000.0
2,10,0.82,1000.0
2,10,0.83,1000.0
2,10,0.84,1000.0
2,10,0.85,12.099473204208381
2,10,0.86,1000.0
2,10,0.87,1000.0
2,10,0.88,1000.0
2,10,0.89,1000.0
2,10,0.9,1000.0
2,10,0.91,1000.0
2,10,0.92,1000.0
2,10,0.93,1000.0
2,10,0.94,1000.0
2,10,0.95,1000.0
2,10,0.96,1000.0
2,10,0.97,1000.0
2,10,0.98,1000.0
2,10,0.99,1000.0
2,10,1.0,1000.0
2,10,1.01,1000.0
2,10,1.02,1000.0
2,10,1.03,1000.0
2,10,1.04,1000.0
2,10,1.05,1000.0
2,10,1.06,1000.0
2,10,1.07,1000.0
2,10,1.08,1000.0
2,10,1.09,1000.0
2,10,1.1,1000.0
2,10,1.11,1000.0
2,10,1.12,1000.0
2,10,1.13,1000.0
2,10,1.14,1000.0
2,10,1.15,1000.0
2,10,1.16,1000.0
2,10,1.17,1000.0
2,10,1.18,1000.0
2,10,1.19,1000.0
2,10,1.2,1000.0
2,10,1.21,1000.0
2,10,1.22,1000.0
2,10,1.23,1000.0
2,10,1.24,1000.0
2,10,1.25,1000.0
2,10,1.26,1000.0
2,10,1.27,1000.0
2,10,1.28,1000.0
2,10,1.29,1000.0
2,10,1.3,1000.0
2,10,1.31,1000.0
2,10,1.32,1000.0
2,10,1.33,1000.0
2,10,1.34,1000.0
2,10,1.35,1000.0
2,10,1.36,1000.0
2,10,1.37,1000.0
2,10,1.38,1000.0
2,10,1.39,1000.0
2,10,1.4,1000.0
2,10,1.41,1000.0
2,10,1.42,1000.0
2,10,1.43,1000.0
2,10,1.44,1000.0
2,10,1.45,1000.0
2,10,1.46,1000.0
2,10,1.47,1000.0
2,10,1.48,1000.0
2,10,1.49,1000.0
2,10,1.5,1000.0
2,10,1.51,1000.0
2,10,1.52,1000.0
2,10,1.53,1000.0
2,10,1.54,1000.0
2,10,1.55,1000.0
2,10,1.56,1000.0
2,10,1.57,1000.0
2,10,1.58,1000.0
2,10,1.59,1000.0
2,10,1.6,1000.0
2,10,1.61,1000.0
2,10,1.62,1000.0
2,10,1.63,1000.0
2,10,1.64,1000.0
2,10,1.65,1000.0
2,10,1.66,1000.0
2,10,1.67,1000.0
2,10,1.68,1000.0
2,10,1.69,1000.0
2,10,1.7,1000.0
2,10,1.71,1000.0
2,10,1.72,1000.0
2,10,1.73,1000.0
2,10,1.74,1000.0
2,10,1.75,1000.0
2,10,1.76,1000.0
2,10,1.77,1000.0
2,10,1.78,1000.0
2,10,1.79,1000.0
2,10,1.8,1000.0
2,10,1.81,1000.0
2,10,1.82,1000.0
2,10,1.83,1000.0
2,10,1.84,1000.0
2,10,1.85,1000.0
2,10,1.86,1000.0
2,10,1.87,1000.0
2,10,1.88,1000.0
2,10,1.89,1000.0
2,10,1.9,1000.0
2,10,1.91,1000.0
2,10,1.92,1000.0
2,10,1.93,1000.0
2,10,1.94,1000.0
2,10,1.95,1000.0
2,10,1.96,1000.0
2,10,1.97,1000.0
2,10,1.98,1000.0
2,10,1.99,1000.0
2,10,2.0,1000.0
2,25,-2.0,1000.0
2,25,-1.99,1000.0
2,25,-1.98,1000.0
2,25,-1.97,1000.0
2,25,-1.96,1000.0
2,25,-1.95,1000.0
2,25,-1.94,1000.0
2,25,-1.93,1000.0
2,25,-1.92,1000.0
2,25,-1.91,1000.0
2,25,-1.9,1000.0
2,25,-1.89,1000.0
2,25,-1.88,1000.0
2,25,-1.87,1000.0
2,25,-1.86,1000.0
2,25,-1.85,1000.0
2,25,-1.84,1000.0
2,25,-1.83,1000.0
2,25,-1.82,1000.0
2,25,-1.81,1000.0
2,25,-1.8,1000.0
2,25,-1.79,1000.0
2,25,-1.78,1000.0
2,25,-1.77,1000.0
2,25,-1.76,1000.0
2,25,-1.75,1000.0
2,25,-1.74,1000.0
2,25,-1.73,1000.0
2,25,-1.72,1000.0
2,25,-1.71,1000.0
2,25,-1.7,1000.0
2,25,-1.69,1000.0
2,25,-1.68,1000.0
2,25,-1.67,1000.0
2,25,-1.66,1000.0
2,25,-1.65,1000.0
2,25,-1.64,1000.0
2,25,-1.63,1000.0
2,25,-1.62,1000.0
2,25,-1.61,1000.0
2,25,-1.6,1000.0
2,25,-1.59,1000.0
2,25,-1.58,1000.0
2,25,-1.57,1000.0
2,25,-1.56,1000.0
2,25,-1.55,1000.0
2,25,-1.54,1000.0
2,25,-1.53,1000.0
2,25,-1.52,1000.0
2,25,-1.51,1000.0
2,25,-1.5,1000.0
2,25,-1.49,1000.0
2,25,-1.48,1000.0
2,25,-1.47,1000.0
2,25,-1.46,1000.0
2,25,-1.45,1000.0
2,25,-1.44,1000.0
2,25,-1.43,1000.0
2,25,-1.42,1000.0
2,25,-1.41,1000.0
2,25,-1.4,1000.0
2,25,-1.39,1000.0
2,25,-1.38,1000.0
2,25,-1.37,1000.0
2,25,-1.36,1000.0
2,25,-1.35,1000.0
2,25,-1.34,1000.0
2,25,-1.33,1000.0
2,25,-1.32,1000.0
2,25,-1.31,1000.0
2,25,-1.3,1000.0
2,25,-1.29,1000.0
2,25,-1.28,1000.0
2,25,-1.27,1000.0
2,25,-1.26,1000.0
2,25,-1.25,1000.0
2,25,-1.24,1000.0
2,25,-1.23,1000.0
2,25,-1.22,1000.0
2,25,-1.21,1000.0
2,25,-1.2,1000.0
2,25,-1.19,1000.0
2,25,-1.18,1000.0
2,25,-1.17,1000.0
2,25,-1.16,1000.0
2,25,-1.15,1000.0
2,25,-1.14,1000.0
2,25,-1.13,1000.0
2,25,-1.12,1000.0
2,25,-1.11,1000.0
2,25,-1.1,1000.0
2,25,-1.09,1000.0
2,25,-1.08,1000.0
2,25,-1.07,1000.0
2,25,-1.06,1000.0
2,25,-1.05,1000.0
2,25,-1.04,1000.0
2,25,-1.03,1000.0
2,25,-1.02,1000.0
2,25,-1.01,1000.0
2,25,-1.0,1000.0
2,25,-0.99,1000.0
2,25,-0.98,1000.0
2,25,-0.97,1000.0
2,25,-0.96,1000.0
2,25,-0.95,1000.0
2,25,-0.94,1000.0
2,25,-0.93,1000.0
2,25,-0.92,1000.0
2,25,-0.91,1000.0
2,25,-0.9,1000.0
2,25,-0.89,16.255697336855874
2,25,-0.88,16.302134916575355
2,25,-0.87,15.834151965455787
2,25,-0.86,15.444579301769991
2,25,-0.85,15.187376202094391
2,25,-0.84,15.892144050509712
2,25,-0.83,12.614486582976644
2,25,-0.82,14.018130500735737
2,25,-0.81,13.752611587384667
2,25,-0.8,13.32215617902807
2,25,-0.79,13.145021444342856
2,25,-0.78,12.803056408446194
2,25,-0.77,12.565885769719673
2,25,-0.76,12.339421479593764
2,25,-0.75,11.921226401293172
2,25,-0.74,11.436959084000067
2,25,-0.73,12.187663156397193
2,25,-0.72,12.208372804665771
2,25,-0.71,11.205207655986396
2,25,-0.7,11.04594879893443
2,25,-0.69,10.95144890306187
2,25,-0.68,10.654715356091087
2,25,-0.67,10.487488388117091
2,25,-0.66,10.133045280476164
2,25,-0.65,9.604029536693437
2,25,-0.64,9.542155144038732
2,25,-0.63,9.472623767775955
2,25,-0.62,9.399647719951016
2,25,-0.61,9.310699136311896
2,25,-0.6,9.11742227506025
2,25,-0.59,8.961108855117018
2,25,-0.58,8.734767630068275
2,25,-0.57,8.401572995092886
2,25,-0.56,8.008651359184283
2,25,-0.55,7.810753771495576
2,25,-0.54,7.5674237573366625
2,25,-0.53,7.4653565307514755
2,25,-0.52,7.3913385968498995
2,25,-0.51,7.403621859412046
2,25,-0.5,7.231274272567904
2,25,-0.49,7.215200793798167
2,25,-0.48,7.125858061029839
2,25,-0.47,6.98934831358791
2,25,-0.46,6.836140660630645
2,25,-0.45,6.618162769004692
2,25,-0.44,6.378019333146267
2,25,-0.43,6.044496525041434
2,25,-0.42,5.7458659205132845
2,25,-0.41,5.460784844496322
2,25,-0.4,5.245473001975459
2,25,-0.39,5.085452688461655
2,25,-0.38,5.036361949122914
2,25,-0.37,5.014609108526017
2,25,-0.36,5.02359184807392
2,25,-0.35,5.099764194291606
2,25,-0.34,5.18528417800084
2,25,-0.33,5.266400212132381
2,25,-0.32,5.358873509899845
2,25,-0.31,5.4323353567032
2,25,-0.3,5.487203819548089
2,25,-0.29,5.522242703530923
2,25,-0.28,5.5349877171546025
2,25,-0.27,5.496381782764855
2,25,-0.26,5.391332256039294
2,25,-0.25,5.250453288008274
2,25,-0.24,5.051104486031446
2,25,-0.23,4.83665497808346
2,25,-0.22,4.603089174159123
2,25,-0.21,4.440860801117177
2,25,-0.2,4.348411270309529
2,25,-0.19,4.333480978412504
2,25,-0.18,4.343334508842721
2,25,-0.17,4.39590320054917
2,25,-0.16,4.4841501580391165
2,25,-0.15,4.5971380120931356
2,25,-0.14,4.694222035452457
2,25,-0.13,4.75347023690664
2,25,-0.12,4.765352608152423
2,25,-0.11,4.7445796798667565
2,25,-0.1,4.688943897139168
2,25,-0.09,4.545104639552626
2,25,-0.08,4.308391966833821
2,25,-0.07,3.968758360154799
2,25,-0.06,3.475173312492971
2,25,-0.05,2.806453574819633
2,25,-0.04,2.0728054283347204
2,25,-0.03,1.4991430705494253
2,25,-0.02,0.9133573899226606
2,25,-0.01,0.32438065233847113
2,25,0.0,0.020700188701984125
2,25,0.01,0.2983718597878267
2,25,0.02,0.7311335749455498
2,25,0.03,1.4128433438687709
2,25,0.04,3.6212601828481317
2,25,0.05,18.310261517636697
2,25,0.06,28.256858111781373
2,25,0.07,28.70721978129292
2,25,0.08,27.47157339079977
2,25,0.09,25.462142947259697
2,25,0.1,24.057246267685237
2,25,0.11,22.654472738808998
2,25,0.12,23.55217605451153
2,25,0.13,25.295026920485252
2,25,0.14,25.978689129225238
2,25,0.15,26.13956823737025
2,25,0.16,25.644742739050113
2,25,0.17,25.251904605145562
2,25,0.18,24.85204406467392
2,25,0.19,24.37169243343472
2,25,0.2,23.31304649617325
2,25,0.21,23.174502359609352
2,25,0.22,22.461837665363984
2,25,0.23,21.68718344915474
2,25,0.24,20.889535381553245
2,25,0.25,21.32351413019867
2,25,0.26,20.159761969772973
2,25,0.27,19.414781355804138
2,25,0.28,19.25516822965335
2,25,0.29,19.54426082081991
2,25,0.3,19.16892387584717
2,25,0.31,17.81467154274881
2,25,0.32,16.451651888191666
2,25,0.33,17.28193159341322
2,25,0.34,19.04053869755323
2,25,0.35,18.4915847668176
2,25,0.36,15.57537798724601
2,25,0.37,14.162536392419096
2,25,0.38,13.985123799363617
2,25,0.39,14.743265905709702
2,25,0.4,16.445660030247968
2,25,0.41,16.986929708185418
2,25,0.42,15.99476235783322
2,25,0.43,14.728735046750812
2,25,0.44,13.623613863534247
2,25,0.45,13.096839973196511
2,25,0.46,13.20410790012816
2,25,0.47,13.35921323710701
2,25,0.48,13.127503723427068
2,25,0.49,12.79932840984306
2,25,0.5,12.53155891830804
2,25,0.51,12.41520257219852
2,25,0.52,12.491837609467218
2,25,0.53,12.734729942071576
2,25,0.54,12.789821766473132
2,25,0.55,12.633516485678255
2,25,0.56,12.3831409102114
2,25,0.57,12.140053509462449
2,25,0.58,11.923913450920045
2,25,0.59,11.744651450166888
2,25,0.6,11.624621354392232
2,25,0.61,11.528205781475542
2,25,0.62,11.586570753186892
2,25,0.63,11.422320462634232
2,25,0.64,11.222632789881734
2,25,0.65,10.96391635411848
2,25,0.66,10.73649781179693
2,25,0.67,10.476991677906538
2,25,0.68,10.34013583087308
2,25,0.69,10.432854788270467
2,25,0.7,10.299533687085534
2,25,0.71,1000.0
2,25,0.72,10.026023194560079
2,25,0.73,10.107729737597786
2,25,0.74,9.96692238408478
2,25,0.75,1000.0
2,25,0.76,1000.0
2,25,0.77,9.175776334999016
2,25,0.78,9.163081481074869
2,25,0.79,9.5480722047101
2,25,0.8,1000.0
2,25,0.81,1000.0
2,25,0.82,12.276276168766605
2,25,0.83,1000.0
2,25,0.84,1000.0
2,25,0.85,1000.0
2,25,0.86,1000.0
2,25,0.87,1000.0
2,25,0.88,1000.0
2,25,0.89,1000.0
2,25,0.9,1000.0
2,25,0.91,1000.0
2,25,0.92,1000.0
2,25,0.93,1000.0
2,25,0.94,1000.0
2,25,0.95,1000.0
2,25,0.96,1000.0
2,25,0.97,1000.0
2,25,0.98,1000.0
2,25,0.99,1000.0
2,25,1.0,1000.0
2,25,1.01,1000.0
2,25,1.02,1000.0
2,25,1.03,1000.0
2,25,1.04,1000.0
2,25,1.05,1000.0
2,25,1.06,1000.0
2,25,1.07,1000.0
2,25,1.08,1000.0
2,25,1.09,1000.0
2,25,1.1,1000.0
2,25,1.11,1000.0
2,25,1.12,1000.0
2,25,1.13,1000.0
2,25,1.14,1000.0
2,25,1.15,1000.0
2,25,1.16,1000.0
2,25,1.17,1000.0
2,25,1.18,1000.0
2,25,1.19,1000.0
2,25,1.2,1000.0
2,25,1.21,1000.0
2,25,1.22,1000.0
2,25,1.23,1000.0
2,25,1.24,1000.0
2,25,1.25,1000.0
2,25,1.26,1000.0
2,25,1.27,1000.0
2,25,1.28,1000.0
2,25,1.29,1000.0
2,25,1.3,1000.0
2,25,1.31,1000.0
2,25,1.32,1000.0
