system,arm,optimizer,window_size,t,x1,x2,x3
lorenz,propagate,bfgs,1,0.5560000000000004,6.025719283104079,9.96082574990993,17.14991461343792
lorenz,propagate,bfgs,1,0.5580000000000004,6.096403716460546,10.071856346836892,17.182992319093728
lorenz,propagate,bfgs,1,0.5600000000000004,6.167902042560918,10.183738880600156,17.218680072583
lorenz,propagate,bfgs,1,0.5620000000000004,6.24022076363907,10.29644548022375,17.257021602503126
lorenz,propagate,bfgs,1,0.5640000000000004,6.313366005205254,10.409946537254008,17.29806105199025
lorenz,propagate,bfgs,1,0.5660000000000004,6.3873434905026825,10.524210642901071,17.34184294098808
lorenz,propagate,bfgs,1,0.5680000000000004,6.462158513564396,10.639204524280393,17.388412125196503
lorenz,propagate,bfgs,1,0.5700000000000004,6.537815910822748,10.7548929798476,17.437813751528846
lorenz,propagate,bfgs,1,0.5720000000000004,6.614320031224212,10.871238814131896,17.4900932099028
lorenz,propagate,bfgs,1,0.5740000000000004,6.691674704802908,10.988202771885792,17.545296081186155
lorenz,propagate,bfgs,1,0.5760000000000004,6.7698832096672605,11.105743471782448,17.60346808111534
lorenz,propagate,bfgs,1,0.5780000000000004,6.848948237355567,11.223817339806242,17.66465500000196
lorenz,propagate,bfgs,1,0.5800000000000004,6.928871856518052,11.342378542497444,17.72890263804034
lorenz,propagate,bfgs,1,0.5820000000000004,7.0096554748852045,11.461378920228038,17.79625673602763
lorenz,propagate,bfgs,1,0.5840000000000004,7.091299799484923,11.580767920702847,17.866762901307272
lorenz,propagate,bfgs,1,0.5860000000000004,7.173804795074252,11.700492532898144,17.940466528746715
lorenz,propagate,bfgs,1,0.5880000000000004,7.257169640755349,11.820497221668942,18.017412716561477
lorenz,propagate,bfgs,1,0.5900000000000004,7.341392684749797,11.940723863276062,18.097646176799806
lorenz,propagate,bfgs,1,0.5920000000000004,7.426471397310568,12.061111682104954,18.181211140305592
lorenz,propagate,bfgs,1,0.5940000000000004,7.512402321756866,12.181597188870017,18.268151255982062
lorenz,propagate,bfgs,1,0.5960000000000004,7.599181023623804,12.302114120620766,18.35850948418496
lorenz,propagate,bfgs,1,0.5980000000000004,7.6868020379264665,12.42259338288972,18.452327984081904
lorenz,propagate,bfgs,1,0.6000000000000004,7.775258814546418,12.54296299434607,18.549647994824277
lorenz,propagate,bfgs,1,0.6020000000000004,7.8645436617582005,12.663148034344156,18.65050971038969
lorenz,propagate,bfgs,1,0.6040000000000004,7.954647687923898,12.783070593781357,18.754952147966833
lorenz,propagate,bfgs,1,0.6060000000000004,8.04556074139545,12.902649729705981,18.863013009770558
lorenz,propagate,bfgs,1,0.6080000000000004,8.137271348677169,13.021801424142248,18.974728538193652
lorenz,propagate,bfgs,1,0.6100000000000004,8.229766650914874,13.140438547626085,19.09013336422283
lorenz,propagate,bfgs,1,0.6120000000000004,8.323032338793267,13.258470827972156,19.209260349070508
lorenz,propagate,bfgs,1,0.6140000000000004,8.417052585939677,13.375804824819163,19.332140419000922
lorenz,propagate,bfgs,1,0.6160000000000004,8.511809980950128,13.492343910526635,19.458802393359203
lorenz,propagate,bfgs,1,0.6180000000000004,8.607285458172841,13.607988258022054,19.58927280584559
lorenz,propagate,bfgs,1,0.6200000000000004,8.703458227404889,13.722634836221848,19.723575719113814
lorenz,propagate,bfgs,1,0.6220000000000004,8.800305702679585,13.836177413673338,19.861732532813367
lorenz,propagate,bfgs,1,0.6240000000000004,8.897803430345565,13.948506571086641,20.00376178523958
lorenz,propagate,bfgs,1,0.6260000000000004,8.995925016663115,14.059509723445617,20.149678948803764
lorenz,propagate,bfgs,1,0.6280000000000004,9.094642055169343,14.169071152404648,20.299496219587773
lorenz,propagate,bfgs,1,0.6300000000000004,9.193924054090964,14.277072049693027,20.453222301303466
lorenz,propagate,bfgs,1,0.6320000000000005,9.29373836411193,14.383390572260417,20.610862184037867
lorenz,propagate,bfgs,1,0.6340000000000005,9.394050106832593,14.487901909904865,20.772416918228917
lorenz,propagate,bfgs,1,0.6360000000000005,9.494822104287541,14.59047836612856,20.93788338438494
lorenz,propagate,bfgs,1,0.6380000000000005,9.596014809920455,14.690989452965383,21.107254059132934
lorenz,propagate,bfgs,1,0.6400000000000005,9.697586241446157,14.789302000517841,21.280516778256487
lorenz,propagate,bfgs,1,0.6420000000000005,9.799491916062237,14.885280281928372,21.45765449746318
lorenz,propagate,bfgs,1,0.6440000000000005,9.901684788504904,14.9787861544909,21.638645051703627
lorenz,propagate,bfgs,1,0.6460000000000005,10.004115192475888,15.069679217582095,21.823460913949194
lorenz,propagate,bfgs,1,0.6480000000000005,10.106730785998861,15.157816988057531,22.01206895442283
lorenz,propagate,bfgs,1,0.6500000000000005,10.209476501294516,15.243055093715165,22.204430201366243
lorenz,propagate,bfgs,1,0.6520000000000005,10.312294499793003,15.325247485376746,22.40049960451692
lorenz,propagate,bfgs,1,0.6540000000000005,10.41512413293007,15.404246668076283,22.600225802558732
lorenz,propagate,bfgs,1,0.6560000000000005,10.517901909398791,15.479903951773057,22.803550895899892
lorenz,propagate,bfgs,1,0.6580000000000005,10.620561469551495,15.552069721924429,23.010410226220447
lorenz,propagate,bfgs,1,0.6600000000000005,10.723033567665953,15.620593730160358,23.22073216431747
lorenz,propagate,bfgs,1,0.6620000000000005,10.825246062805434,15.685325405196975,23.43443790785841
lorenz,propagate,bfgs,1,0.6640000000000005,10.927123919013267,15.746114184010352,23.651441290730542
lorenz,propagate,bfgs,1,0.6660000000000005,11.028589215588445,15.802809863163853,23.871648605745644
lorenz,propagate,bfgs,1,0.6680000000000005,11.129561168188916,15.85526297004308,24.0949584425225
lorenz,propagate,bfgs,1,0.6700000000000005,11.229956161502884,15.903325153601708,24.321261542424274
lorenz,propagate,bfgs,1,0.6720000000000005,11.329687794215035,15.946849594059827,24.550440672471414
lorenz,propagate,bfgs,1,0.6740000000000005,11.428666936973483,15.985691430824282,24.782370520182
lorenz,propagate,bfgs,1,0.6760000000000005,11.526801804033841,16.019708207718793,25.01691761130888
lorenz,propagate,bfgs,1,0.6780000000000005,11.623998039218533,16.04876033442129,25.253940252444586
lorenz,propagate,bfgs,1,0.6800000000000005,11.720158816781861,16.072711562808088,25.493288500449577
lorenz,propagate,bfgs,1,0.6820000000000005,11.815184957713946,16.091429476700938,25.734804160625153
lorenz,propagate,bfgs,1,0.6840000000000005,11.908975061949143,16.10478599330499,25.9783208154979
lorenz,propagate,bfgs,1,0.6860000000000005,12.001425656866724,16.11265787441559,26.223663886006488
lorenz,propagate,bfgs,1,0.6880000000000005,12.092431362383323,16.114927245261605,26.470650726782868
lorenz,propagate,bfgs,1,0.6900000000000005,12.181885072837925,16.111482118645117,26.719090757097423
lorenz,propagate,bfgs,1,0.6920000000000005,12.269678155761332,16.10221692183445,26.96878562889058
lorenz,propagate,bfgs,1,0.6940000000000005,12.355700667503152,16.087033023472532,27.219529433141428
lorenz,propagate,bfgs,1,0.6960000000000005,12.439841585561355,16.06583925757848,27.471108945626856
lorenz,propagate,bfgs,1,0.6980000000000005,12.521989057322584,16.038552441550152,27.72330391290263
lorenz,propagate,bfgs,1,0.7000000000000005,12.602030664777093,16.005097884922442,27.97588737909156
lorenz,propagate,bfgs,1,0.7020000000000005,12.679853704621143,15.965409885503831,28.228626053794194
lorenz,propagate,bfgs,1,0.7040000000000005,12.75534548300345,15.91943220940487,28.481280721145875
lorenz,propagate,bfgs,1,0.7060000000000005,12.828393624012412,15.867118551390645,28.733606689732333
lorenz,propagate,bfgs,1,0.7080000000000005,12.898886390838802,15.808432971937412,28.985354282746744
lorenz,propagate,bfgs,1,0.7100000000000005,12.966713018386654,15.743350307354701,29.236269367426925
lorenz,propagate,bfgs,1,0.7120000000000005,13.031764055944828,15.67185654935043,29.48609392245557
lorenz,propagate,bfgs,1,0.7140000000000005,13.093931718375782,15.59394919047061,29.734566641642736
lorenz,propagate,bfgs,1,0.7160000000000005,13.15311024412832,15.509637531938399,29.981423571842136
lorenz,propagate,bfgs,1,0.7180000000000005,13.20919625824016,15.418942950551225,30.226398782685944
lorenz,propagate,bfgs,1,0.7200000000000005,13.262089138366187,15.321899121469968,30.469225065361055
lorenz,propagate,bfgs,1,0.7220000000000005,13.31169138175179,15.218552193951044,30.709634657298437
lorenz,propagate,bfgs,1,0.7240000000000005,13.357908970969856,15.108960917330107,30.947359989311206
lorenz,propagate,bfgs,1,0.7260000000000005,13.400651736157059,14.993196714863851,31.182134451401613
lorenz,propagate,bfgs,1,0.7280000000000005,13.439833711422056,14.87134370337213,31.413693173167356
lorenz,propagate,bfgs,1,0.7300000000000005,13.47537348305685,14.743498656993662,31.64177381447856
lorenz,propagate,bfgs,1,0.7320000000000005,13.507194527164543,14.60977091377187,31.86611736187315
lorenz,propagate,bfgs,1,0.7340000000000005,13.535225534323116,14.470282224218654,32.0864689259345
lorenz,propagate,bfgs,1,0.7360000000000005,13.559400718936807,14.325166541458728,32.302578534775314
lorenz,propagate,bfgs,1,0.7380000000000005,13.579660110984506,14.174569753030362,32.51420191865908
lorenz,propagate,bfgs,1,0.7400000000000005,13.595949827958593,14.018649354904106,32.721101280747575
lorenz,propagate,bfgs,1,0.7420000000000005,13.608222324897536,13.857574068773546,32.92304604897267
lorenz,propagate,bfgs,1,0.7440000000000005,13.616436620550532,13.691523404164686,33.119813604093395
lorenz,propagate,bfgs,1,0.7460000000000006,13.620558497871546,13.520687167396773,33.311189979116136
lorenz,propagate,bfgs,1,0.7480000000000006,13.620560677221526,13.345264919900574,33.49697052542614
lorenz,propagate,bfgs,1,0.7500000000000006,13.616422960859575,13.165465388853702,33.67696054120103
lorenz,propagate,bfgs,1,0.7520000000000006,13.608132347523926,12.981505833520188,33.85097585794959
lorenz,propagate,bfgs,1,0.7540000000000006,13.595683116139158,12.793611371077091,34.018843381338726
lorenz,propagate,bfgs,1,0.7560000000000006,13.579076877934163,12.602014266068839,34.1804015828344
lorenz,propagate,bfgs,1,0.7580000000000006,13.55832259651273,12.406953187945224,34.33550093908375
lorenz,propagate,bfgs,1,0.7600000000000006,13.533436575681925,12.208672441407105,34.48400431640067
lorenz,propagate,bfgs,1,0.7620000000000006,13.504442415109159,12.007421174501237,34.62578729817969
lorenz,propagate,bfgs,1,0.7640000000000006,13.471370934143454,11.8034525695696,34.76073845354719
lorenz,propagate,bfgs,1,0.7660000000000006,13.434260064396478,11.597023022266962,34.8887595460579
lorenz,propagate,bfgs,1,0.7680000000000006,13.393154711930874,11.388391313912441,35.009765681751865
lorenz,propagate,bfgs,1,0.7700000000000006,13.348106590144234,11.177817782436248,35.12368539639565
lorenz,propagate,bfgs,1,0.7720000000000006,13.29917402466344,10.96556349712249,35.23046068223458
lorenz,propagate,bfgs,1,0.7740000000000006,13.246421731773593,10.751889442234685,35.33004695507426
lorenz,propagate,bfgs,1,0.7760000000000006,13.189920572095604,10.537055714444854,35.42241296298263
lorenz,propagate,bfgs,1,0.7780000000000006,13.129747281394973,10.32132073877319,35.50754063835307
lorenz,propagate,bfgs,1,0.7800000000000006,13.065984180549416,10.104940507487282,35.58542489548921
lorenz,propagate,bfgs,1,0.7820000000000006,12.998718866823696,9.888167846112252,35.65607337625821
lorenz,propagate,bfgs,1,0.7840000000000006,12.92804388869541,9.671251710371076,35.71950614670795
lorenz,propagate,bfgs,1,0.7860000000000006,12.85405640654507,9.454436517513134,35.775755347850975
lorenz,propagate,bfgs,1,0.7880000000000006,12.776857841567816,9.237961515104487,35.824864804082274
lorenz,propagate,bfgs,1,0.7900000000000006,12.696553515282622,9.022060189951118,35.86688959291671
lorenz,propagate,bfgs,1,0.7920000000000006,12.613252282008947,8.806959719412529,35.90189557990521
lorenz,propagate,bfgs,1,0.7940000000000006,12.5270661566514,8.592880466943024,35.92995892271518
lorenz,propagate,bfgs,1,0.7960000000000006,12.438109940081597,8.380035523277654,35.951165548442276
lorenz,propagate,bfgs,1,0.7980000000000006,12.346500844334665,8.168630294264128,35.965610608256846
lorenz,propagate,bfgs,1,0.8000000000000006,12.252358119747752,7.958862135936164,35.97339791348303
lorenz,propagate,bfgs,1,0.8020000000000006,12.155802686061323,7.750920037031963,35.97463935716225
lorenz,propagate,bfgs,1,0.8040000000000006,12.05695676938338,7.544984348788092,35.96945432506945
lorenz,propagate,bfgs,1,0.8060000000000006,11.95594354678415,7.341226561487215,35.95796910003301
lorenz,propagate,bfgs,1,0.8080000000000006,11.852886800146495,7.139809126910923,35.940316263260996
lorenz,propagate,bfgs,1,0.8100000000000006,11.747910580747758,6.940885325548796,35.91663409620105
lorenz,propagate,bfgs,1,0.8120000000000006,11.641138885894042,6.744599177143444,35.88706598626323
lorenz,propagate,bfgs,1,0.8140000000000006,11.532695348770174,6.551085392910085,35.85175983951724
lorenz,propagate,bfgs,1,0.8160000000000006,11.422702942510032,6.3604693675587995,35.810867503242896
lorenz,propagate,bfgs,1,0.8180000000000006,11.311283699334115,6.172867209068372,35.76454420096797
lorenz,propagate,bfgs,1,0.8200000000000006,11.198558445446203,5.988385804012269,35.712947982375546
lorenz,propagate,bfgs,1,0.8220000000000006,11.084646552230055,5.8071229161192255,35.65623919020606
lorenz,propagate,bfgs,1,0.8240000000000006,10.969665704141846,5.629167315662183,35.594579946021476
lorenz,propagate,bfgs,1,0.8260000000000006,10.85373168355544,5.454598937208596,35.52813365644304
lorenz,propagate,bfgs,1,0.8280000000000006,10.736958172686798,5.283489063230789,35.45706454122244
lorenz,propagate,bfgs,1,0.8300000000000006,10.619456572601562,5.115900531065468,35.381537184261795
lorenz,propagate,bfgs,1,0.8320000000000006,10.501335839196635,4.951887960724502,35.30171610846231
lorenz,propagate,bfgs,1,0.8340000000000006,10.382702335943035,4.791498001092835,35.217765375056736
lorenz,propagate,bfgs,1,0.8360000000000006,10.26365970308358,4.634769592101557,35.12984820786838
lorenz,propagate,bfgs,1,0.8380000000000006,10.144308742895108,4.481734240532659,35.03812664274036
lorenz,propagate,bfgs,1,0.8400000000000006,10.024747320551194,4.332416307194657,34.94276120219434
lorenz,propagate,bfgs,1,0.8420000000000006,9.90507028005721,4.186833303302817,34.84391059520805
lorenz,propagate,bfgs,1,0.8440000000000006,9.785369374675168,4.044996194002314,34.741731441846746
lorenz,propagate,bfgs,1,0.8460000000000006,9.665733211210474,3.906909707085048,34.63637802234469
lorenz,propagate,bfgs,1,0.8480000000000006,9.546247207496265,3.7725726450693275,34.52800205010931
lorenz,propagate,bfgs,1,0.8500000000000006,9.426993562382853,3.6419781989344235,34.41675246801223
lorenz,propagate,bfgs,1,0.8520000000000006,9.308051237519447,3.515114261927353,34.302775267237635
lorenz,propagate,bfgs,1,0.8540000000000006,9.189495950202115,3.3919637419858883,34.18621332787917
lorenz,propagate,bfgs,1,0.8560000000000006,9.07140017655553,3.272504871448161,34.067206280410396
lorenz,propagate,bfgs,1,0.8580000000000007,8.953833164315471,3.1567115128443124,33.94589038710088
lorenz,propagate,bfgs,1,0.8600000000000007,8.836860954484084,3.0445534596882933,33.822398442408904
lorenz,propagate,bfgs,1,0.8620000000000007,8.720546411139638,2.9359967313072772,33.6968596913517
lorenz,propagate,bfgs,1,0.8640000000000007,8.604949258696593,2.831003860861471,33.56939976483473
lorenz,propagate,bfgs,1,0.8660000000000007,8.490126125929496,2.7295341758177107,33.44014063091103
lorenz,propagate,bfgs,1,0.8680000000000007,8.376130596095122,2.631544070245664,33.30920056094013
lorenz,propagate,bfgs,1,0.8700000000000007,8.263013262510746,2.5369872684052903,33.17669410962168
lorenz,propagate,bfgs,1,0.8720000000000007,8.150821788972145,2.4458150791881987,33.042732107891844
lorenz,propagate,bfgs,1,0.8740000000000007,8.039600974422223,2.357976641063418,32.90742166768875
lorenz,propagate,bfgs,1,0.8760000000000007,7.929392821309895,2.273419157259865,32.770866197617096
lorenz,propagate,bfgs,1,0.8780000000000007,7.820236607108347,2.1920881209933207,32.63316542857004
lorenz,propagate,bfgs,1,0.8800000000000007,7.712168958492004,2.1139275306151264,32.49441544839804
lorenz,propagate,bfgs,1,0.8820000000000007,7.605223927701893,2.03888009462313,32.35470874474897
lorenz,propagate,bfgs,1,0.8840000000000007,7.499433070659523,1.9668874265328506,32.214134255240886
lorenz,propagate,bfgs,1,0.8860000000000007,7.394825526419537,1.8978902296584979,32.072777424167484
lorenz,propagate,bfgs,1,0.8880000000000007,7.291428097581075,1.831828471899689,31.930720264976404
lorenz,propagate,bfgs,1,0.8900000000000007,7.189265331306871,1.7686415506706183,31.788041427801495
lorenz,propagate,bfgs,1,0.8920000000000007,7.088359600627353,1.7082684481443777,31.644816271371262
lorenz,propagate,bfgs,1,0.8940000000000007,6.988731185734377,1.6506478770163415,31.501116938657216
lorenz,propagate,bfgs,1,0.8960000000000007,6.8903983549955745,1.5957184170173364,31.35701243566678
lorenz,propagate,bfgs,1,0.8980000000000007,6.793377445445536,1.5434186424299954,31.212568712825902
lorenz,propagate,bfgs,1,0.9000000000000007,6.697682942534136,1.4936872408805402,31.067848748436212
lorenz,propagate,bfgs,1,0.9020000000000007,6.603327558935221,1.4464631236935552,30.92291263373014
lorenz,propagate,bfgs,1,0.9040000000000007,6.510322312240522,1.4016855281093894,30.777817659084974
lorenz,propagate,bfgs,1,0.9060000000000007,6.418676601384117,1.3592941116729316,30.632618400992914
lorenz,propagate,bfgs,1,0.9080000000000007,6.32839828166194,1.3192290391089212,30.487366809418923
